frameId	modelId	qs	qx	qy	qz	gx	gy	gz	ax	ay	az	modelId	qs	qx	qy	qz	gx	gy	gz	ax	ay	az
229	147	-0.9858	-0.0390	-0.0883	-0.1374	4.1	0.3	0.5	-84	126	2030	
230	147	-0.9857	-0.0393	-0.0883	-0.1374	4.3	-0.1	0.7	-86	126	2028	
231	147	-0.9857	-0.0396	-0.0884	-0.1375	3.9	-0.2	0.6	-84	135	2031	
232	147	-0.9857	-0.0399	-0.0884	-0.1375	2.6	0.0	0.4	-80	132	2030	
233	147	-0.9857	-0.0399	-0.0884	-0.1375	0.1	1.2	0.5	-72	136	2025	
234	147	-0.9857	-0.0397	-0.0880	-0.1381	-1.2	2.3	0.4	-62	139	2023	
235	147	-0.9857	-0.0396	-0.0881	-0.1381	-2.0	2.4	0.2	-74	128	2039	
236	147	-0.9857	-0.0394	-0.0883	-0.1381	-1.4	2.3	0.3	-74	133	2027	
237	147	-0.9857	-0.0393	-0.0884	-0.1382	-0.6	2.1	0.3	-68	127	2027	
238	147	-0.9857	-0.0393	-0.0885	-0.1382	0.7	1.2	-0.1	-80	132	2037	
239	147	-0.9856	-0.0394	-0.0886	-0.1382	1.7	0.5	0.1	-73	129	2021	
240	147	-0.9860	-0.0396	-0.0880	-0.1361	3.1	0.6	0.4	-78	138	2033	
241	147	-0.9859	-0.0399	-0.0880	-0.1361	3.4	0.4	0.8	-76	137	2022	
242	147	-0.9859	-0.0401	-0.0881	-0.1362	3.6	0.0	0.6	-89	142	2036	
243	147	-0.9859	-0.0404	-0.0881	-0.1362	3.7	-0.3	0.7	-77	132	2021	
244	147	-0.9859	-0.0407	-0.0881	-0.1362	3.2	0.1	0.6	-80	121	2051	
245	147	-0.9859	-0.0409	-0.0881	-0.1362	3.0	0.0	0.3	-79	135	2020	
246	147	-0.9860	-0.0410	-0.0875	-0.1356	3.3	-0.9	0.6	-78	137	2034	
247	147	-0.9860	-0.0414	-0.0874	-0.1356	4.5	-2.0	0.6	-86	126	2042	
248	147	-0.9860	-0.0418	-0.0873	-0.1356	6.0	-3.1	0.4	-75	132	2035	
249	147	-0.9860	-0.0423	-0.0871	-0.1356	7.2	-3.8	0.6	-87	126	2030	
250	147	-0.9860	-0.0429	-0.0869	-0.1356	8.3	-4.1	0.8	-72	135	2026	
251	147	-0.9860	-0.0436	-0.0866	-0.1356	9.5	-4.7	0.7	-73	138	2040	
252	147	-0.9859	-0.0442	-0.0859	-0.1368	10.4	-4.3	0.7	-63	152	2035	
253	147	-0.9858	-0.0450	-0.0857	-0.1368	10.6	-3.9	0.9	-67	147	2033	
254	147	-0.9858	-0.0458	-0.0855	-0.1367	10.7	-3.5	0.9	-57	159	2021	
255	147	-0.9858	-0.0466	-0.0854	-0.1367	11.0	-3.8	0.8	-62	165	2025	
0	147	-0.9858	-0.0475	-0.0852	-0.1367	11.5	-4.3	0.7	-61	177	2046	
1	147	-0.9857	-0.0484	-0.0850	-0.1367	11.5	-4.3	1.0	-53	164	2028	
2	147	-0.9857	-0.0494	-0.0841	-0.1371	10.0	-6.4	0.8	-63	258	1988	
3	147	-0.9857	-0.0504	-0.0839	-0.1371	13.6	-4.8	1.0	-53	203	2014	
4	147	-0.9857	-0.0512	-0.0837	-0.1371	10.3	-4.4	1.2	-55	183	2029	
5	147	-0.9857	-0.0520	-0.0835	-0.1371	9.6	-3.9	0.5	-58	181	2027	
6	147	-0.9856	-0.0527	-0.0833	-0.1370	9.6	-4.3	0.7	-51	177	2039	
7	147	-0.9856	-0.0535	-0.0830	-0.1370	10.5	-5.0	0.8	-49	175	2033	
8	147	-0.9855	-0.0542	-0.0822	-0.1383	12.3	-5.3	1.8	-61	185	2034	
